992554417152028673,1,1,863991361124663297,2018-05-04 23:59:48,Elasticsearch;AWS;development;BigData
992554323384111104,0,1,824638479904624640,2018-05-04 23:59:26,podcast;data;bigdata;RPA;Technews;Tech
992554292295938050,0,0,719787777223696384,2018-05-04 23:59:18,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAngeles;Chicago;Houston;Ph
992554196942671873,0,0,719787777223696384,2018-05-04 23:58:55,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAnge
992554084715577344,1,1,2723241253,2018-05-04 23:58:29,BigData
992553917933383680,0,0,352615777,2018-05-04 23:57:49,opendata;smartcities;bigdata;ai
992553747254521858,0,0,719787777223696384,2018-05-04 23:57:08,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAngeles;Chicago;Houston;Philadelphia;Phoeni
992553506983895040,1,0,352615777,2018-05-04 23:56:11,opendata;smartcities;bigdata;ai
992553495575265280,0,0,719787777223696384,2018-05-04 23:56:08,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAngeles;Chicago;Houst
992553390570958848,0,0,719787777223696384,2018-05-04 23:55:43,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAngeles;Chicago;Ho
992553229048262656,4,3,31273094,2018-05-04 23:55:05,Facebook;ThirdPartyRisk;cybersecurity;gdpr;cio;ciso;pii;audit;vrm;bigdata;jdsupra;databreach;compliance;infosec;datasec;dataprocessor;datacontroller
992553217786597376,2,1,246033684,2018-05-04 23:55:02,foodtrends;trends;beverages;food;nlp;bigdata;machinelearning;dataviz;datavisualization;trend
992552897484414977,1,1,983183127899144192,2018-05-04 23:53:46,tech;bigdata;nsa;fisa;Constitution;privacy;power;warrant;Algorithms;cloud;amazon;cia;fbi;dhs;faith;trust;fool
992552702394675200,0,0,719787777223696384,2018-05-04 23:52:59,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAngeles;Chicago;Houston;Philadelphia
992552505333764097,0,0,719787777223696384,2018-05-04 23:52:12,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAngeles;Chicago;Houston;Philad
992552405932871681,0,0,719787777223696384,2018-05-04 23:51:48,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAngeles;Chicago;Houston;Philadelphia;Phoeni
992552385154338817,0,0,719787777223696384,2018-05-04 23:51:44,Developer;Paas;Azure;SoftwareEngineer;Applications;BigData;NewYorkCity;LosAngeles;Chicago;Houston;P
992552372374253568,1,0,352615777,2018-05-04 23:51:40,opendata;smartcities;bigdata;ai
992552262177353728,0,0,729520274257764357,2018-05-04 23:51:14,BigData
992552259149058050,0,0,729515443602358272,2018-05-04 23:51:13,BigData
992552247501426688,1,1,2462280618,2018-05-04 23:51:11,Digitalization;business;BigData
992552233043726337,0,1,727784307192791040,2018-05-04 23:51:07,BigData
992551836480655360,0,0,727794541542014976,2018-05-04 23:49:33,BigData
992551804960432128,1,0,352615777,2018-05-04 23:49:25,opendata;smartcities;bigdata;ai
992551765659791360,1,0,21223204,2018-05-04 23:49:16,bigdata
992551634977746944,3,2,17280969,2018-05-04 23:48:45,data;bigdata;ai;ml;datascience
992551165996011520,1,0,352615777,2018-05-04 23:46:53,opendata;smartcities;bigdata;ai
992550951759233024,4,5,14878174,2018-05-04 23:46:02,BigData;CODiE18
992550713313161216,3,5,744812384443760641,2018-05-04 23:45:05,IoT;Industry40;DigitalTransformation;bigdata;IIoT;Tech
992550375524880385,1,0,352615777,2018-05-04 23:43:44,opendata;smartcities;bigdata;ai
992550273032884224,0,1,1008658832,2018-05-04 23:43:20,BigData
992550194167328768,0,3,15285372,2018-05-04 23:43:01,CloudComputing;IoT;CIO;DataScience;Bigdata;Deeplearning;Cloud;blockchain;Fintech;tech;digitaltransformation;defstar5;Bitcoin;Disruption
992550192225443840,5,5,912986766164054017,2018-05-04 23:43:01,HR;tech;HRM;bigdata;futureofwork;FutureHR;Digital;Work;HRtech
992550173132951552,1,0,3030057709,2018-05-04 23:42:56,BigData;Business;Infographic
992549955620438016,0,0,778186652,2018-05-04 23:42:04,BigData;Big;Data;Analytics
992549731678253056,0,0,73345921,2018-05-04 23:41:11,5G;DigitalTransformation;IoT;BigData
992549692675444737,0,0,507415544,2018-05-04 23:41:02,DataDriven;bigdata;analytics
992549691614203905,0,0,406760570,2018-05-04 23:41:01,DataDriven;Design;bigdata;startup;analytics
992549449095315456,0,0,2965977125,2018-05-04 23:40:03,Bigdata;medicalrecords;Oreilly;strata;NYC
992549444800385025,1,3,19067319,2018-05-04 23:40:02,cybersecurity;charts;data;dataviz;technology;tech;attack;ddos;cyberattack;internet;bigdata
992549230140157952,0,0,352615777,2018-05-04 23:39:11,smartcities;bigdata;ai
992548957418074113,5,11,2269520654,2018-05-04 23:38:06,expenses;Mobile;Management;BigData
992548804183273472,3,0,448569612,2018-05-04 23:37:30,china;AI;technology;tech;science;bigdata;travel;usa;globalmobility;relocation;hr
992548508615041025,0,0,352615777,2018-05-04 23:36:19,opendata;smartcities;bigdata;ai
992548013443833856,0,1,3443875098,2018-05-04 23:34:21,bigdata
992547996347912192,0,0,3443726472,2018-05-04 23:34:17,bigdata
992547707611963392,0,0,544405800,2018-05-04 23:33:08,realtimedata;streamingdata;bigdata
992547673029955585,56,48,705539763349164032,2018-05-04 23:33:00,5G;DigitalTransformation;IoT;BigData
992547591790489600,0,0,235298793,2018-05-04 23:32:41,digital;bigdata
992547497787777024,0,1,288194087,2018-05-04 23:32:18,ai;bigdata;cloud;tech;technology
992547445891624961,0,0,352615777,2018-05-04 23:32:06,opendata;smartcities;bigdata;ai
992547012548743173,0,0,3240325433,2018-05-04 23:30:23,tech;science;bigdata;mobile;innovation;awesome;startups
992547011407724544,0,0,823599620672618496,2018-05-04 23:30:22,DigitalTransformation;BigData;innovation;strategy;DX;UX;disruption;SMM
992546994550902784,0,0,784684019984240640,2018-05-04 23:30:18,BigData
992546993867239424,0,0,784684019984240640,2018-05-04 23:30:18,BigData
992546930734583813,23,16,262641807,2018-05-04 23:30:03,CyberSecurity;infosec;AI;Malware;Fintech;Blockchain;Chatbots;Bigdata;datascience;Privacy;Privacymatters;hack;hacking;databreach;crypto
992546926968090625,0,0,793721694741561344,2018-05-04 23:30:02,bigdata;iot;analytics;ai
992546727046598657,0,0,91608548,2018-05-04 23:29:15,Technology;InfoSec;Security;IoT;IIoT;ChatBots;BigData;AI;ML;DL;AR;VR;FinTech;Blockchain;technews
992546517369085953,0,0,823599620672618496,2018-05-04 23:28:25,DataScience;DataScientist;BigData;MachineLearning;AI;UX;DX;DesignThinking
992546190481747969,3,2,892149080,2018-05-04 23:27:07,GCP;Hadoop;bigdata
992546186375680000,0,0,352615777,2018-05-04 23:27:06,opendata;smartcities;bigdata;ai
992546122949423104,2,1,23315924,2018-05-04 23:26:50,mapleridge;firefighting;AI;MachineLearning;DeepLearning;BigData;Fintech;Insurtech;Datascience;ML;DL;Robotics;HealthTech
992545786910199809,1,2,116846543,2018-05-04 23:25:30,CEO;AI;DigitalTransformation;BigData
992545581871587328,0,0,1008658832,2018-05-04 23:24:41,BigData;Jobs
992545520202797056,0,0,121954286,2018-05-04 23:24:27,ai;bigdata
992545376422055938,0,0,3033092453,2018-05-04 23:23:52,IoT;customerexperience;disruption;innovation;digital;businessmodel;bigdata;blockchain;crypto
992545286995181570,0,0,2255433241,2018-05-04 23:23:31,Analyse;Analytics;BigData;Business
992545236768514048,0,0,352615777,2018-05-04 23:23:19,opendata;smartcities;bigdata;ai
992544699855536130,5,11,2975134426,2018-05-04 23:21:11,CIO;AI;bigdata;fintech
992544563360247808,1,1,2363505709,2018-05-04 23:20:39,transit;GPS;BigData;transportation
992544555278000134,0,0,3256448418,2018-05-04 23:20:37,Wechat;chathistory;bigdata;onlineprivacy
992544430702977024,2,5,80289077,2018-05-04 23:20:07,IIOT;BigData;datascience;analytics;Blockchain;saas;startups;Industry40;cybersecurity;Chatbot;IoT;IoE;AI;Fintech;data;UX;MachineLearning;ML;innovation;Analytics;Marketing;Cloud;infosec;AI;Mgvip;makeyourownlane;defstar5
992544423044091904,0,0,860073994107723776,2018-05-04 23:20:05,bigdata;supplychain;risk
992544361853476864,0,0,352615777,2018-05-04 23:19:51,opendata;smartcities;bigdata;ai
992544329934737409,0,0,1008658832,2018-05-04 23:19:43,BigData;Jobs
992544020684591105,3,1,749362605739745284,2018-05-04 23:18:29,IoT;AI;BigData;DataScience
992544004788183040,0,0,352615777,2018-05-04 23:18:25,opendata;smartcities;bigdata;ai
992543675291971585,0,0,352615777,2018-05-04 23:17:07,opendata;smartcities;bigdata;ai
992543538226323456,5,5,915278526617673728,2018-05-04 23:16:34,google;algorithms;ai;bigdata;CloudComputing;i40val
992543340209074179,0,0,352615777,2018-05-04 23:15:47,opendata;smartcities;bigdata;ai
992543234290339841,0,0,8936392,2018-05-04 23:15:22,bigdata
992543232507736065,3,1,12960572,2018-05-04 23:15:21,Infographic;CyberSecurity;infosec;bigdata;DevOps;React;CISO;DataAnalytics;mobile;Security;DataScience
992543143680794632,0,0,79302229,2018-05-04 23:15:00,software;tech;news;IoT;technology;BigData;outsourcing;offshore;nearshore;development;app;DevOps
992543068942405632,0,0,1008658832,2018-05-04 23:14:42,BigData;Jobs
992543010612277250,56,62,856421510151647232,2018-05-04 23:14:28,ArtificialIntelligence;hack;AI;MachineLearning;DeepLearning;IoT;BigData;DataAnalytics;ML;Tech;Technology;Video;hacking;hackers;Cyber;Cybersecurity;Infosec;fintech;data;datascience;BigDataAnalytics;BI;businessintelligence
992543005532975115,0,0,783711893282095104,2018-05-04 23:14:27,bigdata
992542978983022592,0,0,352615777,2018-05-04 23:14:21,opendata;smartcities;bigdata;ai
992542775378939906,0,0,17909084,2018-05-04 23:13:32,bigdata;nacionales
992542685486551040,0,0,352615777,2018-05-04 23:13:11,opendata;smartcities;bigdata;ai
992542646961868800,31,23,2153053644,2018-05-04 23:13:02,Blockchain;tech;IoT;AI;business;technology;innovation;cryptocurrency;fintech;bigdata
992542304685740033,1,2,73345921,2018-05-04 23:11:40,AI;BigData;Infosec;Business;Innovation
992542146321436675,1,0,172317621,2018-05-04 23:11:02,BigData
992542143771234307,0,0,267178049,2018-05-04 23:11:02,BigAnalytics;BigData
992542142689107968,0,0,471305471,2018-05-04 23:11:02,DataDriven;bigdata;analytics
992542018520997888,0,0,352615777,2018-05-04 23:10:32,opendata;smartcities;bigdata;ai
992541894638014464,1,0,165997630,2018-05-04 23:10:02,ecommerce;bigdata
992541805605474305,2,1,1008658832,2018-05-04 23:09:41,BigData;Jobs
992541681298878464,0,0,22766289,2018-05-04 23:09:12,bigdata
992541382211489793,0,0,225458812,2018-05-04 23:08:00,BigData
992541333180092416,6,10,298704683,2018-05-04 23:07:49,SmartCities;BigData;ArtificialIntelligence;MachineLearning;startups;fintech;Insurtech
992541194881261568,0,0,352615777,2018-05-04 23:07:16,opendata;smartcities;bigdata;ai
992541156230684672,3,4,3111329404,2018-05-04 23:07:06,BigData;BigDataAnalytics;EndAlz
992541012051595265,0,0,84880498,2018-05-04 23:06:32,businessintelligence;bigdata
992540705066188801,0,0,102417401,2018-05-04 23:05:19,bigdata
992540682366717953,0,0,1008658832,2018-05-04 23:05:13,BigData;Jobs
992540589718634498,2,2,226310002,2018-05-04 23:04:51,5G;business;CyberSecurity;Mobile;Wearables;BigData;IoT;IAMPlatform;TopInfluence;InternetOfThings
992540472047538176,0,1,2965977125,2018-05-04 23:04:23,Bigdata;pricing
992540432398766080,0,0,352615777,2018-05-04 23:04:14,opendata;smartcities;bigdata;ai
992540122749992961,25,10,705539763349164032,2018-05-04 23:03:00,AI;BigData;Infosec;Business;Innovation
992540032606011392,0,0,352615777,2018-05-04 23:02:38,opendata;smartcities;bigdata;ai
992539919133368321,0,0,948361897,2018-05-04 23:02:11,TiffanyCo;Sentiment;Stock;Analysis;BigData
992539677679869953,0,1,3240325433,2018-05-04 23:01:14,tech;science;bigdata;mobile;innovation;awesome;startups
992539666502094848,0,1,822083716507762689,2018-05-04 23:01:11,connectivity;IoT;favoriot;bigdata;ai;innovation;cybersecurity;internetofthings;cloudcomputing;iotsummit2018
992539620049960960,0,1,515120409,2018-05-04 23:01:00,ArtificialIntelligence;BigData;AI
992539586789244928,0,0,41461648,2018-05-04 23:00:52,BigData;BigData2018
992539554539327488,0,0,17992147,2018-05-04 23:00:44,Hadoop;BigData
992539546217865216,0,1,874885241810427904,2018-05-04 23:00:42,datamanagement;bigdata;bigdatainfrastructure
992539443365056513,0,0,428541568,2018-05-04 23:00:18,BigData
992539421944766465,0,0,520732361,2018-05-04 23:00:13,Career;Opportunities;BIGDATA;Analyst;Architect;Scientist;BI;BD;Applications;Google;BIGDATAJOBS;BIGDATACAREERS;ITCAREERS;JOBS;SQLJOBS
992539398272176130,0,1,15150700,2018-05-04 23:00:07,BigData
992539397370327040,0,0,3064266184,2018-05-04 23:00:07,BigData
992539393385779200,5,4,262641807,2018-05-04 23:00:06,CyberSecurity;infosec;AI;Malware;Fintech;Blockchain;Chatbots;Bigdata;datascience;Privacy;Privacymatters;hack;hacking;databreach;crypto
992539391368269825,21,8,715797742036062208,2018-05-04 23:00:06,5G;business;CyberSecurity;Mobile;Wearables;BigData;IoT
992539380454653953,0,0,79302229,2018-05-04 23:00:03,software;tech;news;IoT;technology;BigData;outsourcing;offshore;nearshore;development;app;DevOps
