992916678169255939,0,0,37569647,2018-05-05 23:59:18,POMS2018;eDebate;bigdata;supplychain
992916594467753990,0,0,7372952,2018-05-05 23:58:58,bigdata
992916234164424704,1,1,286429551,2018-05-05 23:57:32,Hadoop;Spark;SASS;bigdata;Java;C;learning;lifelonglearning;lifelonglearner;python;DataScience
992915602997235712,0,1,134169855,2018-05-05 23:55:01,BigData
992915470788513792,0,1,846106158729388033,2018-05-05 23:54:30,businessintelligence;bigdata
992915159948591104,0,0,883125325290393601,2018-05-05 23:53:16,BigData;bigdatablock;blockchain
992915155070738432,0,0,727794541542014976,2018-05-05 23:53:15,bigdata
992915122237689857,0,0,729515443602358272,2018-05-05 23:53:07,bigdata
992914696092123136,9,6,21773691,2018-05-05 23:51:25,CloudComputing;ArtificialIntelligence;Mobility;BigData;Robotics;IoT;Cybersecurity
992914567062835200,3,0,347261357,2018-05-05 23:50:54,datadriven;dataculture;analytics;bigdata;machinelearning;ML;dataviz;datagovernance;datascience;datascientist
992914425635115008,0,0,729520274257764357,2018-05-05 23:50:21,bigdata
992914338204680194,0,0,557922291,2018-05-05 23:50:00,BigData;healthcare
992914175818158081,0,1,727784307192791040,2018-05-05 23:49:21,bigdata
992913960851656707,0,3,897840847,2018-05-05 23:48:30,MetricsMatter;BigData;InformationOverload
992913938995130369,1,3,1008658832,2018-05-05 23:48:25,BigData
992913824289382403,0,0,26549375,2018-05-05 23:47:57,ANALYTICS;INTELLIGENCE;bigdata
992913695717122048,6,5,2711212681,2018-05-05 23:47:27,Robo;Buffett;fintech;insurtech;RoboAdvisory;AI;ArtificialIntelligence;MachineLearning;BigData;Assetmanagement;WarrenBuffett
992913555220516864,0,0,23389125,2018-05-05 23:46:53,Leadership;bigdata;business
992913369895198721,1,1,221088789,2018-05-05 23:46:09,Jazz;SoulMusic;Folk;Blues;Rock;Vinyl;Music;History;Journalism;DataViz;BigData
992913197282811905,2,1,221088789,2018-05-05 23:45:28,Jazz;Bop;Blues;Folk;SoulMusic;RnB;Music;Vinyl;History;Journalism;Design;DataViz;BigData
992913113841315841,1,1,221088789,2018-05-05 23:45:08,Jazz;SoulMusic;Folk;Blues;Rock;Piano;Vinyl;Music;History;Journalism;DataViz;BigData
992913086339256320,1,1,221088789,2018-05-05 23:45:01,Soul;SoulMusic;Gospel;Blues;Folk;RnB;Jazz;Pop;Rock;Vinyl;Music;History;Journalism;DataViz;BigData;Analytics
992913080488251393,0,0,49530613,2018-05-05 23:45:00,consumers;price;elasticity;BigData;analytics;PriceElasticity
992913002600034304,1,1,221088789,2018-05-05 23:44:41,Jazz;Blues;Folk;SoulMusic;Vinyl;Music;History;Journalism;DataViz;BigData
992912967523028992,2,1,221088789,2018-05-05 23:44:33,Jazz;SoulMusic;Folk;Blues;Rock;Piano;Vinyl;Music;History;Journalism;DataViz;BigData
992912957271982080,0,0,2965977125,2018-05-05 23:44:31,BIGDATA;WORLDHUNGER
992912911659094016,2,1,221088789,2018-05-05 23:44:20,Jazz;Rock;Pop;Folk;Blues;SoulMusic;RnB;HipHop;RapMusic;HouseMusic;Music;History;Journalism;DataViz;BigData
992912852821446656,2,1,221088789,2018-05-05 23:44:06,Jazz;Rock;Pop;Folk;Blues;SoulMusic;RnB;HipHop;RapMusic;HouseMusic;Music;History;Journalism;DataViz;BigData
992912666690715648,1,1,14314862,2018-05-05 23:43:21,Healthcare;data;digitalhealth;healthIT;AI;artificialintelligence;robotics;digitaltransformation;tech;bigdata;security;cybersecurity
992912098052198400,0,1,352615777,2018-05-05 23:41:06,opendata;smartcities;bigdata;ai
992912082453565440,0,0,471305471,2018-05-05 23:41:02,Data;Discovery;bigdata;analytics
992912078284390400,0,0,201617390,2018-05-05 23:41:01,bigdata;buzzfeed;startups
992911833962106885,0,0,2965977125,2018-05-05 23:40:03,Bigdata;medicalrecords;Oreilly;strata;NYC
992911473692192768,1,3,20998868,2018-05-05 23:38:37,BigData;Analytics;Healthcare;digitalhealth;MachineLearning;ArtificialInteligence;SmartCities;Data4Good
992911326510010368,10,9,2153053644,2018-05-05 23:38:02,Healthcare;data;digitalhealth;healthIT;AI;artificialintelligence;robotics;digitaltransformation;tech;bigdata;security;cybersecurity
